INSTANCIA,PRONOSTICO,TEMPERATURA,HUMEDAD,VIENTO,JUGAR
3721,rainy,76,97,FALSE,NO
3722,overcast,33,92,FALSE,NO
3723,overcast,24,50,FALSE,NO
3724,rainy,12,41,TRUE,NO
3725,rainy,33,80,TRUE,NO
3726,overcast,61,27,FALSE,NO
3727,overcast,30,94,TRUE,NO
3728,rainy,94,44,TRUE,YES
3729,rainy,68,38,TRUE,YES
3730,rainy,31,49,FALSE,NO
3731,overcast,51,84,FALSE,YES
3732,rainy,88,26,TRUE,NO
3733,overcast,26,31,FALSE,YES
3734,rainy,71,57,FALSE,NO
3735,rainy,6,35,TRUE,NO
3736,rainy,29,30,TRUE,NO
3737,rainy,75,86,FALSE,YES
3738,overcast,21,32,TRUE,NO
3739,overcast,3,56,TRUE,NO
3740,rainy,7,28,FALSE,YES
3741,rainy,11,86,TRUE,NO
3742,rainy,37,12,TRUE,NO
3743,overcast,58,87,TRUE,YES
3744,rainy,45,42,FALSE,YES
3745,rainy,99,20,FALSE,YES
3746,rainy,36,47,FALSE,YES
3747,rainy,83,45,TRUE,YES
3748,overcast,25,80,TRUE,YES
3749,rainy,47,67,TRUE,NO
3750,rainy,89,62,FALSE,YES
3751,overcast,74,40,FALSE,YES
3752,overcast,18,12,TRUE,YES
3753,rainy,29,11,TRUE,NO
3754,overcast,72,49,TRUE,YES
3755,overcast,96,4,TRUE,NO
3756,overcast,42,62,TRUE,NO
3757,overcast,75,5,TRUE,YES
3758,overcast,51,70,FALSE,NO
3759,rainy,96,7,FALSE,YES
3760,rainy,23,9,TRUE,YES
3761,overcast,42,86,TRUE,NO
3762,overcast,45,74,FALSE,NO
3763,rainy,61,9,TRUE,NO
3764,overcast,92,29,FALSE,YES
3765,rainy,94,20,FALSE,YES
3766,rainy,94,19,FALSE,NO
3767,rainy,17,74,FALSE,YES
3768,overcast,30,23,TRUE,NO
3769,rainy,86,14,FALSE,YES
3770,rainy,89,89,TRUE,NO
3771,overcast,36,46,FALSE,NO
3772,rainy,14,30,FALSE,YES
3773,rainy,89,27,TRUE,YES
3774,rainy,26,27,FALSE,YES
3775,overcast,47,27,FALSE,NO
3776,overcast,72,94,FALSE,NO
3777,rainy,49,93,TRUE,NO
3778,rainy,17,47,TRUE,YES
3779,rainy,78,88,TRUE,NO
3780,rainy,19,96,TRUE,YES
3781,rainy,49,93,TRUE,NO
3782,rainy,96,94,FALSE,YES
3783,rainy,93,78,FALSE,YES
3784,overcast,38,45,FALSE,YES
3785,rainy,48,71,TRUE,YES
3786,rainy,43,55,TRUE,NO
3787,rainy,1,39,FALSE,NO
3788,overcast,99,100,FALSE,NO
3789,rainy,28,58,TRUE,YES
3790,rainy,76,18,TRUE,NO
3791,rainy,35,90,FALSE,NO
3792,rainy,42,10,TRUE,NO
3793,rainy,53,40,TRUE,NO
3794,rainy,1,41,FALSE,YES
3795,rainy,100,80,TRUE,YES
3796,overcast,52,9,FALSE,NO
3797,rainy,35,97,TRUE,YES
3798,rainy,37,13,FALSE,YES
3799,rainy,35,35,TRUE,YES
3800,rainy,28,59,TRUE,NO
3801,overcast,22,13,FALSE,YES
3802,overcast,56,1,FALSE,NO
3803,rainy,54,18,FALSE,YES
3804,overcast,16,12,FALSE,NO
3805,overcast,82,50,TRUE,YES
3806,overcast,35,66,FALSE,NO
3807,rainy,9,4,TRUE,NO
3808,rainy,54,25,FALSE,NO
3809,rainy,67,75,TRUE,YES
3810,rainy,83,69,TRUE,NO
3811,rainy,27,8,TRUE,NO
3812,rainy,95,23,TRUE,NO
3813,rainy,16,30,TRUE,NO
3814,rainy,24,59,TRUE,YES
3815,overcast,61,48,FALSE,NO
3816,overcast,62,47,TRUE,NO
3817,overcast,25,43,TRUE,NO
3818,rainy,1,42,FALSE,NO
3819,rainy,24,9,TRUE,NO
3820,rainy,93,47,FALSE,NO
3821,rainy,17,100,FALSE,YES
3822,overcast,57,89,FALSE,NO
3823,overcast,13,44,TRUE,NO
3824,overcast,81,50,FALSE,NO
3825,rainy,93,63,FALSE,YES
3826,overcast,43,60,FALSE,YES
3827,rainy,83,66,FALSE,NO
3828,rainy,16,41,FALSE,NO
3829,overcast,25,83,FALSE,NO
3830,rainy,38,38,TRUE,YES
3831,rainy,79,42,FALSE,NO
3832,rainy,65,61,TRUE,NO
3833,rainy,42,5,FALSE,YES
3834,rainy,47,57,TRUE,YES
3835,overcast,64,65,TRUE,YES
3836,overcast,33,83,FALSE,YES
3837,overcast,65,61,FALSE,YES
3838,overcast,63,88,TRUE,NO
3839,overcast,79,41,FALSE,YES
3840,overcast,51,35,FALSE,NO
3841,overcast,25,38,FALSE,YES
3842,rainy,88,72,TRUE,YES
3843,rainy,82,66,TRUE,YES
3844,overcast,5,25,TRUE,YES
3845,rainy,30,97,FALSE,NO
3846,rainy,29,12,TRUE,YES
3847,rainy,64,74,FALSE,YES
3848,overcast,48,51,FALSE,YES
3849,rainy,3,81,FALSE,YES
3850,rainy,60,80,TRUE,NO
3851,rainy,83,98,FALSE,NO
3852,rainy,69,39,FALSE,YES
3853,rainy,54,78,FALSE,NO
3854,rainy,32,96,FALSE,YES
3855,rainy,13,61,FALSE,YES
3856,overcast,35,59,FALSE,NO
3857,overcast,6,36,FALSE,YES
3858,rainy,11,10,TRUE,NO
3859,rainy,83,52,TRUE,YES
3860,rainy,58,45,TRUE,YES
3861,overcast,80,61,FALSE,NO
3862,rainy,94,79,TRUE,NO
3863,overcast,80,39,TRUE,NO
3864,overcast,87,65,TRUE,NO
3865,rainy,64,29,TRUE,YES
3866,rainy,29,87,FALSE,NO
3867,overcast,86,76,TRUE,NO
3868,rainy,97,66,TRUE,NO
3869,rainy,86,18,FALSE,NO
3870,rainy,97,39,FALSE,NO
3871,rainy,54,10,FALSE,YES
3872,rainy,60,62,TRUE,YES
3873,overcast,97,93,FALSE,NO
3874,rainy,12,38,FALSE,NO
3875,rainy,91,10,TRUE,YES
3876,rainy,58,61,FALSE,NO
3877,overcast,84,81,FALSE,YES
3878,rainy,81,29,FALSE,NO
3879,rainy,21,39,TRUE,YES
3880,rainy,75,57,TRUE,YES
3881,overcast,34,63,FALSE,YES
3882,rainy,1,30,TRUE,NO
3883,rainy,91,79,FALSE,NO
3884,rainy,78,79,TRUE,NO
3885,rainy,71,60,FALSE,NO
3886,overcast,30,5,TRUE,NO
3887,overcast,75,2,FALSE,NO
3888,rainy,52,29,TRUE,NO
3889,overcast,90,48,TRUE,NO
3890,rainy,33,1,TRUE,YES
3891,rainy,50,58,FALSE,NO
3892,overcast,47,27,TRUE,YES
3893,rainy,39,31,TRUE,NO
3894,rainy,96,23,FALSE,YES
3895,rainy,77,43,TRUE,NO
3896,rainy,64,91,FALSE,YES
3897,overcast,85,3,TRUE,YES
3898,rainy,84,90,FALSE,NO
3899,overcast,48,84,FALSE,YES
3900,rainy,60,79,TRUE,NO
3901,rainy,73,96,TRUE,YES
3902,overcast,43,4,FALSE,NO
3903,rainy,80,2,FALSE,YES
3904,rainy,56,51,TRUE,YES
3905,rainy,100,89,TRUE,NO
3906,rainy,45,51,TRUE,NO
3907,rainy,20,6,FALSE,NO
3908,rainy,63,99,TRUE,YES
3909,rainy,24,38,TRUE,YES
3910,rainy,91,10,TRUE,NO
3911,overcast,4,47,FALSE,YES
3912,rainy,25,52,TRUE,NO
3913,rainy,94,49,TRUE,NO
3914,rainy,2,93,TRUE,NO
3915,rainy,23,33,TRUE,NO
3916,rainy,94,94,FALSE,YES
3917,rainy,41,61,FALSE,NO
3918,rainy,55,9,TRUE,NO
3919,rainy,65,75,FALSE,NO
3920,rainy,52,37,TRUE,NO
3921,overcast,85,90,FALSE,YES
3922,overcast,15,61,FALSE,NO
3923,overcast,79,2,TRUE,YES
3924,rainy,3,63,TRUE,YES
3925,overcast,88,67,FALSE,NO
3926,overcast,42,4,FALSE,NO
3927,rainy,80,17,TRUE,YES
3928,rainy,92,26,FALSE,YES
3929,rainy,6,56,FALSE,NO
3930,overcast,21,73,FALSE,YES
3931,rainy,7,63,TRUE,YES
3932,overcast,70,45,TRUE,NO
3933,rainy,96,56,TRUE,YES
3934,rainy,47,67,TRUE,NO
3935,rainy,86,4,FALSE,YES
3936,rainy,55,24,FALSE,YES
3937,rainy,40,50,TRUE,YES
3938,rainy,67,12,FALSE,YES
3939,rainy,54,44,TRUE,YES
3940,rainy,9,40,TRUE,NO
3941,rainy,26,10,FALSE,YES
3942,rainy,71,87,FALSE,NO
3943,overcast,67,33,FALSE,YES
3944,rainy,87,71,TRUE,NO
3945,rainy,85,63,TRUE,YES
3946,overcast,27,19,TRUE,YES
3947,rainy,1,11,FALSE,YES
3948,rainy,88,8,FALSE,YES
3949,rainy,1,11,FALSE,NO
3950,rainy,9,65,FALSE,YES
3951,rainy,55,95,FALSE,YES
3952,overcast,47,20,TRUE,YES
3953,rainy,35,84,TRUE,YES
3954,rainy,43,77,TRUE,YES
3955,rainy,60,4,TRUE,NO
3956,rainy,99,28,FALSE,NO
3957,overcast,89,98,TRUE,YES
3958,rainy,71,98,FALSE,NO
3959,overcast,9,36,FALSE,NO
3960,overcast,62,14,TRUE,NO
3961,rainy,31,32,FALSE,NO
3962,rainy,89,26,FALSE,YES
3963,rainy,100,3,FALSE,NO
3964,rainy,16,53,TRUE,NO
3965,rainy,31,17,TRUE,YES
3966,overcast,75,59,FALSE,YES
3967,overcast,11,96,FALSE,YES
3968,rainy,30,7,FALSE,YES
3969,rainy,52,94,FALSE,NO
3970,overcast,10,65,TRUE,YES
3971,overcast,16,49,FALSE,NO
3972,rainy,34,89,FALSE,YES
3973,rainy,35,28,FALSE,NO
3974,rainy,37,41,FALSE,NO
3975,rainy,49,74,FALSE,YES
3976,rainy,41,12,FALSE,YES
3977,rainy,28,66,FALSE,YES
3978,overcast,6,50,TRUE,YES
3979,rainy,35,60,TRUE,NO
3980,rainy,41,46,TRUE,YES
3981,rainy,52,28,FALSE,YES
3982,rainy,28,27,TRUE,NO
3983,rainy,52,76,FALSE,NO
3984,rainy,9,88,FALSE,YES
3985,rainy,14,60,FALSE,NO
3986,rainy,2,72,TRUE,NO
3987,rainy,1,52,TRUE,NO
3988,rainy,9,47,TRUE,YES
3989,rainy,34,69,FALSE,NO
3990,overcast,49,26,FALSE,NO
3991,rainy,8,69,FALSE,NO
3992,rainy,49,60,FALSE,YES
3993,overcast,4,2,FALSE,YES
3994,overcast,72,77,FALSE,YES
3995,overcast,92,88,FALSE,YES
3996,rainy,60,13,FALSE,NO
3997,overcast,5,82,TRUE,NO
3998,rainy,7,67,FALSE,NO
3999,rainy,65,85,TRUE,NO
4000,overcast,12,78,TRUE,YES
4001,overcast,50,37,FALSE,YES
4002,rainy,13,1,FALSE,NO
4003,overcast,77,27,TRUE,YES
4004,overcast,56,32,TRUE,NO
4005,overcast,94,38,FALSE,NO
4006,rainy,94,99,FALSE,NO
4007,rainy,35,8,FALSE,YES
4008,overcast,1,83,TRUE,NO
4009,rainy,39,88,TRUE,NO
4010,rainy,82,31,FALSE,YES
4011,overcast,16,97,FALSE,YES
4012,overcast,90,24,FALSE,NO
4013,overcast,68,100,FALSE,NO
4014,rainy,28,30,FALSE,YES
4015,overcast,16,79,FALSE,NO
4016,rainy,61,80,TRUE,NO
4017,rainy,58,92,TRUE,YES
4018,rainy,26,50,FALSE,YES
4019,rainy,1,60,FALSE,YES
4020,overcast,3,37,TRUE,NO
4021,rainy,56,7,FALSE,NO
4022,rainy,5,32,FALSE,YES
4023,overcast,1,93,FALSE,YES
4024,overcast,2,96,FALSE,NO
4025,overcast,71,40,FALSE,YES
4026,rainy,71,59,FALSE,YES
4027,rainy,87,78,FALSE,NO
4028,rainy,95,35,TRUE,YES
4029,rainy,78,28,FALSE,NO
4030,rainy,84,97,FALSE,YES
4031,rainy,24,64,TRUE,NO
4032,rainy,75,94,FALSE,NO
4033,rainy,45,4,TRUE,NO
4034,overcast,71,53,FALSE,YES
4035,rainy,91,59,FALSE,YES
4036,rainy,65,41,FALSE,YES
4037,rainy,75,9,FALSE,NO
4038,overcast,6,3,TRUE,NO
4039,overcast,1,59,FALSE,NO
4040,rainy,20,82,TRUE,NO
4041,rainy,39,94,FALSE,NO
4042,overcast,28,97,FALSE,NO
4043,rainy,50,24,FALSE,YES
4044,rainy,11,18,TRUE,YES
4045,overcast,18,73,TRUE,NO
4046,rainy,20,46,FALSE,NO
4047,overcast,25,8,TRUE,YES
4048,rainy,100,13,FALSE,YES
4049,overcast,94,94,TRUE,NO
4050,rainy,56,51,FALSE,NO
4051,overcast,31,6,TRUE,NO
4052,rainy,28,19,TRUE,NO
4053,rainy,14,3,FALSE,NO
4054,overcast,81,94,FALSE,YES
4055,overcast,75,82,FALSE,NO
4056,rainy,92,47,FALSE,NO
4057,overcast,61,21,TRUE,YES
4058,rainy,92,92,FALSE,NO
4059,rainy,33,74,TRUE,YES
4060,rainy,16,38,TRUE,YES
4061,overcast,68,32,FALSE,NO
4062,overcast,82,97,FALSE,NO
4063,overcast,88,50,FALSE,YES
4064,rainy,88,71,FALSE,YES
4065,rainy,20,11,FALSE,YES
4066,rainy,14,28,FALSE,YES
4067,rainy,31,92,FALSE,NO
4068,rainy,85,21,TRUE,NO
4069,overcast,13,5,TRUE,YES
4070,rainy,69,8,TRUE,NO
4071,rainy,14,88,TRUE,NO
4072,overcast,61,18,TRUE,YES
4073,overcast,26,9,TRUE,NO
4074,overcast,30,64,FALSE,YES
4075,rainy,69,59,FALSE,NO
4076,overcast,59,66,FALSE,NO
4077,rainy,70,95,TRUE,YES
4078,rainy,30,63,TRUE,YES
4079,overcast,57,53,FALSE,NO
4080,rainy,11,91,FALSE,YES
4081,rainy,58,32,FALSE,YES
4082,rainy,49,54,FALSE,NO
4083,rainy,63,38,TRUE,YES
4084,rainy,43,51,FALSE,YES
4085,rainy,32,50,TRUE,YES
4086,rainy,81,11,TRUE,YES
4087,rainy,85,42,TRUE,YES
4088,rainy,4,39,TRUE,NO
4089,rainy,75,80,FALSE,NO
4090,rainy,43,100,FALSE,YES
4091,overcast,76,52,TRUE,YES
4092,overcast,13,69,FALSE,YES
4093,rainy,32,91,TRUE,YES
4094,rainy,44,22,FALSE,NO
4095,rainy,74,89,FALSE,YES
4096,rainy,21,64,FALSE,NO
4097,rainy,42,18,TRUE,YES
4098,rainy,19,27,TRUE,NO
4099,rainy,91,28,FALSE,YES
4100,overcast,70,94,TRUE,YES
4101,rainy,49,97,TRUE,YES
4102,rainy,89,46,FALSE,NO
4103,overcast,90,14,TRUE,YES
4104,overcast,38,72,TRUE,YES
4105,rainy,45,13,TRUE,YES
4106,overcast,14,26,TRUE,NO
4107,overcast,65,59,FALSE,NO
4108,rainy,33,21,FALSE,YES
4109,rainy,74,21,FALSE,YES
4110,overcast,79,67,TRUE,NO
4111,rainy,33,87,FALSE,YES
4112,overcast,62,24,FALSE,NO
4113,rainy,11,41,TRUE,YES
4114,rainy,18,16,TRUE,YES
4115,rainy,34,14,TRUE,YES
4116,rainy,38,94,TRUE,NO
4117,rainy,58,38,FALSE,NO
4118,rainy,27,86,FALSE,NO
4119,overcast,48,65,TRUE,NO
4120,overcast,29,52,TRUE,YES
4121,rainy,21,79,FALSE,YES
4122,rainy,41,66,FALSE,NO
4123,rainy,4,70,TRUE,NO
4124,overcast,60,62,FALSE,NO
4125,rainy,20,80,TRUE,NO
4126,rainy,57,97,TRUE,NO
4127,rainy,30,71,FALSE,NO
4128,rainy,80,82,TRUE,YES
4129,rainy,23,36,TRUE,YES
4130,rainy,47,72,FALSE,YES
4131,rainy,49,1,FALSE,YES
4132,rainy,33,48,TRUE,NO
4133,rainy,1,81,TRUE,NO
4134,rainy,98,88,FALSE,YES
4135,rainy,23,61,FALSE,YES
4136,rainy,57,55,FALSE,NO
4137,rainy,39,61,TRUE,YES
4138,rainy,18,80,TRUE,NO
4139,rainy,27,70,FALSE,YES
4140,rainy,71,8,TRUE,YES
4141,rainy,23,68,TRUE,NO
4142,rainy,12,67,TRUE,NO
4143,rainy,44,48,FALSE,NO
4144,overcast,64,5,TRUE,YES
4145,rainy,11,60,TRUE,YES
4146,rainy,90,92,TRUE,NO
4147,overcast,47,70,TRUE,YES
4148,rainy,7,27,FALSE,YES
4149,rainy,13,67,FALSE,NO
4150,rainy,67,40,TRUE,YES
4151,overcast,69,20,FALSE,NO
4152,rainy,81,79,TRUE,NO
4153,overcast,51,79,TRUE,YES
4154,rainy,49,32,FALSE,NO
4155,rainy,72,61,FALSE,YES
4156,overcast,54,42,FALSE,NO
4157,rainy,20,78,FALSE,YES
4158,rainy,98,38,TRUE,YES
4159,overcast,74,50,TRUE,YES
4160,overcast,58,11,FALSE,NO
4161,rainy,74,73,TRUE,YES
4162,rainy,76,79,TRUE,YES
4163,rainy,52,47,FALSE,YES
4164,rainy,86,43,TRUE,YES
4165,rainy,92,17,TRUE,YES
4166,overcast,32,66,TRUE,NO
4167,rainy,50,1,FALSE,YES
4168,overcast,1,84,TRUE,NO
4169,rainy,45,94,TRUE,NO
4170,overcast,6,18,FALSE,NO
4171,overcast,9,23,FALSE,YES
4172,rainy,70,51,TRUE,NO
4173,rainy,77,22,FALSE,NO
4174,rainy,27,95,TRUE,YES
4175,overcast,67,91,TRUE,NO
4176,rainy,17,4,FALSE,NO
4177,overcast,24,1,FALSE,NO
4178,rainy,48,100,FALSE,NO
4179,overcast,7,44,FALSE,YES
4180,rainy,9,10,TRUE,NO
4181,rainy,59,61,FALSE,NO
4182,rainy,45,84,TRUE,NO
4183,rainy,76,64,TRUE,YES
4184,rainy,29,71,TRUE,YES
4185,overcast,72,1,FALSE,NO
4186,rainy,33,67,TRUE,YES
4187,rainy,18,79,FALSE,NO
4188,rainy,19,38,TRUE,NO
4189,overcast,32,27,TRUE,NO
4190,rainy,57,7,FALSE,YES
4191,rainy,84,60,FALSE,YES
4192,rainy,6,17,FALSE,YES
4193,rainy,76,21,TRUE,NO
4194,overcast,70,59,FALSE,YES
4195,rainy,84,63,FALSE,NO
4196,rainy,8,11,FALSE,NO
4197,overcast,68,33,TRUE,NO
4198,rainy,60,37,TRUE,NO
4199,rainy,16,98,TRUE,NO
4200,rainy,91,50,TRUE,NO
4201,rainy,11,48,TRUE,YES
4202,rainy,71,41,FALSE,YES
4203,rainy,94,99,FALSE,NO
4204,rainy,9,73,FALSE,NO
4205,rainy,23,61,TRUE,YES
4206,rainy,46,10,FALSE,YES
4207,rainy,23,4,FALSE,YES
4208,rainy,4,80,TRUE,YES
4209,rainy,23,18,FALSE,NO
4210,overcast,81,7,TRUE,NO
4211,rainy,88,14,TRUE,YES
4212,rainy,99,54,TRUE,YES
4213,rainy,40,31,TRUE,YES
4214,rainy,68,48,FALSE,YES
4215,overcast,2,52,FALSE,YES
4216,rainy,49,80,FALSE,NO
4217,rainy,86,8,FALSE,YES
4218,overcast,91,47,TRUE,YES
4219,rainy,64,8,FALSE,YES
4220,rainy,73,75,FALSE,NO
4221,rainy,92,56,FALSE,NO
4222,rainy,93,19,FALSE,YES
4223,rainy,34,46,TRUE,NO
4224,rainy,74,79,TRUE,NO
4225,rainy,39,6,TRUE,YES
4226,overcast,86,56,FALSE,YES
4227,overcast,71,63,FALSE,YES
4228,rainy,46,37,FALSE,NO
4229,rainy,23,5,TRUE,NO
4230,overcast,35,57,TRUE,YES
4231,rainy,44,22,TRUE,YES
4232,rainy,95,60,FALSE,NO
4233,rainy,85,77,FALSE,YES
4234,rainy,10,14,TRUE,NO
4235,rainy,26,30,FALSE,NO
4236,rainy,51,53,TRUE,NO
4237,rainy,30,79,TRUE,YES
4238,rainy,38,33,TRUE,NO
4239,overcast,19,42,FALSE,NO
4240,rainy,32,83,TRUE,NO
4241,rainy,2,86,TRUE,NO
4242,overcast,82,22,TRUE,YES
4243,overcast,27,74,TRUE,NO
4244,rainy,97,93,TRUE,YES
4245,rainy,64,46,TRUE,NO
4246,rainy,95,58,TRUE,NO
4247,rainy,22,70,TRUE,NO
4248,overcast,66,84,TRUE,YES
4249,overcast,65,9,TRUE,YES
4250,rainy,61,59,FALSE,NO
4251,rainy,10,51,TRUE,YES
4252,overcast,83,88,TRUE,YES
4253,overcast,23,43,TRUE,NO
4254,overcast,11,93,FALSE,YES
4255,rainy,35,41,TRUE,YES
4256,overcast,70,25,FALSE,NO
4257,rainy,25,26,FALSE,NO
4258,rainy,22,2,TRUE,NO
4259,rainy,7,8,FALSE,NO
4260,rainy,73,23,FALSE,YES
4261,overcast,14,7,TRUE,NO
4262,rainy,21,17,TRUE,NO
4263,overcast,41,73,TRUE,NO
4264,rainy,81,18,FALSE,YES
4265,rainy,73,4,FALSE,YES
4266,overcast,53,27,TRUE,YES
4267,overcast,45,75,FALSE,NO
4268,overcast,20,18,TRUE,NO
4269,overcast,23,69,TRUE,YES
4270,rainy,5,90,FALSE,NO
4271,rainy,81,20,FALSE,NO
4272,rainy,79,11,FALSE,YES
4273,overcast,36,3,FALSE,NO
4274,rainy,86,99,FALSE,NO
4275,rainy,37,5,FALSE,NO
4276,rainy,85,17,TRUE,NO
4277,rainy,36,35,TRUE,YES
4278,overcast,54,27,TRUE,YES
4279,rainy,17,86,TRUE,NO
4280,rainy,78,28,FALSE,YES
4281,rainy,32,44,FALSE,YES
4282,rainy,4,51,FALSE,NO
4283,overcast,37,91,FALSE,YES
4284,rainy,48,22,FALSE,YES
4285,rainy,80,39,TRUE,NO
4286,rainy,22,16,FALSE,YES
4287,rainy,15,16,FALSE,NO
4288,overcast,46,45,FALSE,NO
4289,rainy,73,85,FALSE,YES
4290,overcast,72,26,FALSE,NO
4291,rainy,89,32,FALSE,NO
4292,rainy,90,31,TRUE,NO
4293,rainy,86,30,TRUE,NO
4294,rainy,55,86,FALSE,YES
4295,overcast,51,42,FALSE,YES
4296,rainy,96,71,FALSE,NO
4297,overcast,44,35,FALSE,NO
4298,overcast,96,38,FALSE,NO
4299,rainy,29,98,FALSE,NO
4300,rainy,60,38,FALSE,NO
4301,rainy,41,33,TRUE,YES
4302,rainy,58,41,FALSE,YES
4303,rainy,19,84,TRUE,NO
4304,rainy,81,8,FALSE,YES
4305,overcast,63,38,FALSE,NO
4306,overcast,1,53,TRUE,NO
4307,overcast,66,6,TRUE,NO
4308,rainy,87,17,TRUE,NO
4309,overcast,17,14,TRUE,YES
4310,rainy,21,22,TRUE,YES
4311,rainy,47,41,TRUE,YES
4312,rainy,98,39,TRUE,YES
4313,rainy,87,41,FALSE,NO
4314,rainy,89,50,FALSE,YES
4315,rainy,68,43,TRUE,YES
4316,rainy,77,5,TRUE,NO
4317,overcast,47,59,FALSE,NO
4318,rainy,15,70,FALSE,NO
4319,overcast,11,28,FALSE,YES
4320,overcast,42,49,FALSE,NO
4321,rainy,28,14,TRUE,YES
4322,rainy,36,14,TRUE,NO
4323,rainy,88,55,TRUE,NO
4324,overcast,37,1,FALSE,YES
4325,overcast,99,51,TRUE,NO
4326,overcast,99,83,TRUE,NO
4327,overcast,7,60,TRUE,NO
4328,rainy,49,69,FALSE,YES
4329,rainy,2,40,TRUE,YES
4330,overcast,97,3,FALSE,NO
4331,overcast,21,46,TRUE,NO
4332,rainy,68,58,TRUE,YES
4333,rainy,32,71,TRUE,YES
4334,rainy,55,77,TRUE,NO
4335,rainy,100,81,FALSE,NO
4336,rainy,78,82,FALSE,NO
4337,rainy,54,5,FALSE,NO
4338,rainy,53,51,FALSE,NO
4339,overcast,49,39,TRUE,YES
4340,rainy,31,54,FALSE,NO
4341,rainy,6,61,TRUE,NO
4342,rainy,57,74,FALSE,NO
4343,rainy,78,21,FALSE,YES
4344,rainy,37,66,TRUE,NO
4345,overcast,54,51,FALSE,NO
4346,rainy,55,32,TRUE,YES
4347,rainy,42,83,TRUE,NO
4348,rainy,76,16,FALSE,NO
4349,rainy,8,8,FALSE,YES
4350,rainy,41,21,FALSE,YES
4351,rainy,89,90,FALSE,NO
4352,rainy,30,15,TRUE,NO
4353,overcast,44,61,FALSE,YES
4354,rainy,55,5,FALSE,NO
4355,rainy,69,3,TRUE,YES
4356,overcast,82,68,TRUE,NO
4357,rainy,8,12,TRUE,NO
4358,rainy,91,69,FALSE,YES
4359,rainy,20,99,TRUE,YES
4360,rainy,87,44,FALSE,YES
4361,rainy,26,86,FALSE,NO
4362,overcast,36,21,FALSE,YES
4363,rainy,75,25,FALSE,NO
4364,overcast,65,56,TRUE,YES
4365,rainy,17,90,FALSE,NO
4366,rainy,96,1,TRUE,NO
4367,rainy,20,38,FALSE,YES
4368,rainy,42,96,TRUE,NO
4369,rainy,21,24,FALSE,NO
4370,rainy,58,86,FALSE,YES
4371,overcast,1,8,FALSE,YES
4372,rainy,84,25,FALSE,NO
4373,rainy,54,22,TRUE,NO
4374,rainy,100,77,FALSE,NO
4375,rainy,20,81,TRUE,NO
4376,rainy,28,30,TRUE,NO
4377,rainy,40,90,TRUE,NO
4378,overcast,41,23,FALSE,YES
4379,rainy,75,64,FALSE,NO
4380,rainy,14,51,FALSE,YES
4381,overcast,41,41,TRUE,YES
4382,rainy,21,53,TRUE,YES
4383,rainy,87,87,FALSE,YES
4384,rainy,59,82,FALSE,NO
4385,overcast,57,11,TRUE,NO
4386,rainy,94,17,FALSE,YES
4387,rainy,11,26,FALSE,NO
4388,rainy,45,11,FALSE,YES
4389,rainy,79,98,FALSE,NO
4390,rainy,82,20,TRUE,NO
4391,overcast,83,50,FALSE,YES
4392,overcast,32,9,FALSE,YES
4393,overcast,93,69,FALSE,NO
4394,rainy,71,46,FALSE,YES
4395,rainy,4,47,TRUE,YES
4396,rainy,15,48,FALSE,YES
4397,rainy,31,21,TRUE,NO
4398,overcast,76,1,FALSE,NO
4399,overcast,91,60,FALSE,NO
4400,rainy,76,46,TRUE,NO
4401,overcast,93,57,FALSE,YES
4402,rainy,87,10,FALSE,NO
4403,overcast,62,79,FALSE,YES
4404,rainy,30,83,TRUE,YES
4405,overcast,61,36,FALSE,YES
4406,rainy,56,49,FALSE,NO
4407,rainy,74,71,TRUE,YES
4408,overcast,53,47,FALSE,NO
4409,rainy,67,10,TRUE,YES
4410,rainy,31,43,FALSE,YES
4411,rainy,10,71,TRUE,YES
4412,rainy,69,44,FALSE,YES
4413,rainy,1,61,TRUE,YES
4414,rainy,21,31,FALSE,YES
4415,rainy,33,5,FALSE,YES
4416,rainy,73,6,FALSE,NO
4417,overcast,67,27,TRUE,YES
4418,overcast,11,71,FALSE,YES
4419,overcast,43,11,FALSE,NO
4420,rainy,16,82,TRUE,NO
4421,overcast,76,65,TRUE,NO
4422,rainy,4,34,FALSE,YES
4423,rainy,34,51,FALSE,NO
4424,rainy,55,12,FALSE,NO
4425,overcast,7,35,TRUE,NO
4426,rainy,63,47,FALSE,YES
4427,overcast,99,21,TRUE,YES
4428,overcast,77,86,FALSE,YES
4429,rainy,69,18,FALSE,NO
4430,rainy,92,75,FALSE,NO
4431,rainy,17,27,FALSE,NO
4432,rainy,42,43,TRUE,YES
4433,rainy,10,90,TRUE,NO
4434,rainy,90,92,TRUE,YES
4435,rainy,99,63,TRUE,YES
4436,overcast,28,10,FALSE,YES
4437,rainy,51,39,FALSE,YES
4438,rainy,13,12,FALSE,YES
4439,overcast,96,8,FALSE,NO
4440,overcast,91,45,TRUE,YES
4441,rainy,9,30,TRUE,YES
4442,rainy,95,11,FALSE,NO
4443,overcast,63,70,FALSE,YES
4444,overcast,37,10,TRUE,YES
4445,overcast,53,15,FALSE,NO
4446,rainy,38,2,FALSE,NO
4447,overcast,7,93,FALSE,YES
4448,rainy,75,2,FALSE,NO
4449,rainy,80,99,TRUE,NO
4450,rainy,41,10,FALSE,YES
4451,overcast,24,50,FALSE,NO
4452,rainy,49,35,TRUE,NO
4453,overcast,36,46,TRUE,NO
4454,overcast,3,99,TRUE,NO
